# age_gyr Z_sur Teff Log_g LogL_lsun Av feh initial_mass Label G G_BP G_RP RVS
0.01 0.02329198 3588.8922189156647 4.221430605586392 -1.0146834724811968 0.0 0.11 0.3936453930089274 0.00 8.11602 9.33796 7.02427 6.56927
0.01 0.023291980000000004 3596.002169301882 4.223857605734718 -1.0066106350543569 0.0 0.11 0.399297533885543 0.00 8.08946 9.30501 7.00041 6.54563
0.01 0.02329198 3605.788067991492 4.224904926165484 -0.9953623016496973 0.0 0.11 0.40691052561392554 0.00 8.05304 9.26013 6.96758 6.51312
0.01 0.02329198 3615.6291685252036 4.225863156126665 -0.9841203261860133 0.0 0.11 0.4146140355314566 0.00 8.01664 9.21524 6.93477 6.48063
0.01 0.023291979999999997 3625.434639058948 4.226741446597022 -0.9727981660125118 0.0 0.11 0.42234870396712626 0.00 7.98010 9.17028 6.90180 6.44798
0.01 0.023291980000000004 3634.807650771967 4.227822094819596 -0.9621722696977355 0.0 0.11 0.42980008790312885 0.00 7.94529 9.12715 6.87062 6.41730
0.01 0.023291979999999997 3644.022098934408 4.2289445165024295 -0.9517604773468797 0.0 0.11 0.43716355470571316 0.00 7.91071 9.08405 6.83988 6.38729
0.01 0.023291980000000004 3652.787464235928 4.230314568526684 -0.9421281662106303 0.0 0.11 0.44421004225804883 0.00 7.87846 9.04369 6.81129 6.35940
0.01 0.023291979999999997 3661.3416864787196 4.231782851942961 -0.9328404540698824 0.0 0.11 0.4511160046064049 0.00 7.84726 9.00458 6.78366 6.33246
0.01 0.02329198 3669.5150028551693 4.233418458081654 -0.9241424843089514 0.0 0.11 0.4577819309017894 0.00 7.81786 8.96763 6.75768 6.30714
0.01 0.023291980000000004 3677.5903557985057 4.234996637238808 -0.9154430454451868 0.0 0.11 0.4644467504384363 0.00 7.78859 8.93090 6.73177 6.28187
0.01 0.023291980000000004 3685.363385067494 4.236673382156588 -0.9071564986085312 0.0 0.11 0.4709429050871798 0.00 7.76061 8.89577 6.70703 6.25776
0.01 0.023291979999999997 3692.8666567849737 4.238508962265743 -0.899353561367493 0.0 0.11 0.47724285310928277 0.00 7.73407 8.86231 6.68362 6.23496
0.01 0.02329198 3700.073135110638 4.240517906011649 -0.8920778419041743 0.0 0.11 0.48332885351938165 0.00 7.70910 8.83068 6.66165 6.21359
