# age_gyr Z_sur Teff Log_g LogL_lsun Av feh initial_mass Label G G_BP G_RP RVS
0.01 0.015825633999999998 5436.561858631535 4.16736747536259 0.30833904905957865 0.0 -0.03 1.3860067209290101 0.00 3.91267 4.30352 3.35251 3.16981
0.01 0.015825633999999998 5482.192851888919 4.157440591596231 0.33667806434902026 0.0 -0.03 1.3981001510182056 0.00 3.83604 4.21859 3.28404 3.10464
0.01 0.015825633999999998 5520.507953455562 4.14694662433246 0.3624857720194918 0.0 -0.03 1.4086885423980011 0.50 3.76762 4.14343 3.22232 3.04568
0.01 0.015825634 5556.764498917076 4.136508036250314 0.3872660857257989 0.0 -0.03 1.4186004537537704 0.50 3.70254 4.07205 3.16356 2.98961
0.01 0.015825633999999998 5591.247053984682 4.126360038447516 0.4108830756421328 0.0 -0.03 1.4276856713539694 0.50 3.64057 4.00414 3.10756 2.93617
0.01 0.015825634 5624.909076358671 4.116401709119085 0.4338537404476991 0.0 -0.03 1.436313028382164 0.50 3.58036 3.93815 3.05316 2.88425
0.01 0.015825634 5657.4233665621905 4.1066794455809275 0.4560017376322003 0.0 -0.03 1.4443663761524157 0.50 3.52267 3.87469 3.00145 2.83507
0.01 0.015825633999999998 5689.108575358486 4.097142962488566 0.4775217182575522 0.0 -0.03 1.4519801420614105 0.50 3.46661 3.81304 2.95119 2.78728
0.01 0.015825633999999998 5720.030700719018 4.087788049096961 0.49845221591449496 0.0 -0.03 1.4591857548703495 0.50 3.41209 3.75308 2.90231 2.74078
0.01 0.015825633999999998 5750.181854548471 4.078638058875319 0.5187699317969895 0.0 -0.03 1.4659768830651814 0.50 3.35916 3.69488 2.85485 2.69565
0.01 0.015825633999999998 5779.832077232098 4.069674367400938 0.5386077461298386 0.0 -0.03 1.4724499902615171 0.50 3.30798 3.63872 2.80899 2.65200
0.01 0.015825633999999998 5809.021613480469 4.060872949694472 0.5580138667201457 0.0 -0.03 1.4786362875832202 0.50 3.25800 3.58391 2.76423 2.60939
0.01 0.015825633999999998 5837.886069392493 4.052322582384247 0.5769424382628062 0.0 -0.03 1.484535917623431 0.50 3.20926 3.53042 2.72063 2.56789
0.01 0.015825634 5866.479110124972 4.04389572141535 0.5955623585181272 0.0 -0.03 1.4902276082443455 0.50 3.16134 3.47782 2.67777 2.52709
0.01 0.015825633999999998 5894.977621675335 4.035870394558542 0.6136294387654245 0.0 -0.03 1.4956450046578873 0.50 3.11490 3.42673 2.63639 2.48777
0.01 0.015825634 5924.928327954701 4.027680865956852 0.6322812762793775 0.0 -0.03 1.5012617417498748 0.50 3.06718 3.37412 2.59413 2.44770
0.01 0.015825633999999998 5963.060054727398 4.017685423271639 0.6555286039938852 0.0 -0.03 1.5087809713250844 0.50 3.00768 3.30846 2.54151 2.39784
0.01 0.015825633999999998 6001.786312630046 4.008139513374541 0.6783875338080427 0.0 -0.03 1.5161577984950496 0.50 2.94916 3.24373 2.48989 2.34898
0.01 0.015825634 6041.241626877234 3.9991285854881373 0.7008083462803852 0.0 -0.03 1.5233902989736012 0.50 2.89201 3.18048 2.43966 2.30142
0.01 0.015825633999999998 6081.516312172911 3.9906969313307554 0.7227706987311464 0.0 -0.03 1.5304831180096419 0.50 2.83642 3.11892 2.39101 2.25538
0.01 0.015825634 6122.563691188767 3.9827118606136924 0.7444019654188645 0.0 -0.03 1.537477578670044 0.50 2.78167 3.05811 2.34334 2.21032
0.01 0.015825633999999998 6164.589109058179 3.975211849483359 0.7657272932776858 0.0 -0.03 1.544406232644491 0.50 2.72771 2.99796 2.29662 2.16623
0.01 0.015825633999999998 6207.479746957317 3.968390354289378 0.786489761630508 0.0 -0.03 1.5511716758533651 0.50 2.67545 2.93954 2.25178 2.12407
0.01 0.015825634 6251.284914962776 3.9620997520407473 0.8068643120340522 0.0 -0.03 1.5578363405351294 0.50 2.62419 2.88200 2.20808 2.08305
0.01 0.015825633999999998 6296.032950319106 3.956614333627675 0.8265578506835689 0.0 -0.03 1.5643201480557205 0.50 2.57466 2.82610 2.16625 2.04391
0.01 0.015825633999999998 6341.840197507746 3.9517969436119422 0.8457537514235935 0.0 -0.03 1.5706897103695734 0.50 2.52667 2.77173 2.12618 2.00656
0.01 0.015825633999999998 6388.681242920278 3.947813371956153 0.8642609002476942 0.0 -0.03 1.576897184600684 0.50 2.48055 2.71920 2.08812 1.97121
0.01 0.015825634 6436.630479417634 3.944391721733452 0.8823948578730414 0.0 -0.03 1.5830439896913298 0.50 2.43539 2.66755 2.05113 1.93693
0.01 0.015825633999999998 6485.874472949834 3.9414810137215244 0.900266863999051 0.0 -0.03 1.58918574492524 0.50 2.39117 2.61684 2.01529 1.90385
0.01 0.015825633999999998 6535.711068665297 3.9401699952429228 0.9164613797884256 0.0 -0.03 1.5948451947682074 1.00 2.35083 2.57047 1.98298 1.87420
0.01 0.015825633999999998 6587.042890562852 3.9393476347381986 0.932492578483894 0.0 -0.03 1.6006587010895723 1.00 2.31070 2.52433 1.95087 1.84477
0.01 0.015825633999999998 6636.253692645327 3.9418883471714774 0.9441779578953986 0.0 -0.03 1.6055815419969164 1.00 2.28164 2.48964 1.92942 1.82587
0.01 0.015825633999999998 6686.093499414276 3.945155850309193 0.9551618963999883 0.0 -0.03 1.6103427791280487 1.00 2.25444 2.45683 1.90988 1.80891
0.01 0.015825633999999998 6736.35006874773 3.949234866296756 0.9652845596693577 0.0 -0.03 1.6148734646440879 1.00 2.22941 2.42621 1.89250 1.79410
0.01 0.015825633999999998 6787.228384139219 3.9540025246105968 0.9747467161424274 0.0 -0.03 1.61927368310385 1.00 2.20630 2.39759 1.87713 1.78140
0.01 0.015825633999999998 6838.434434162396 3.9594486519285033 0.9834652651061841 0.0 -0.03 1.6234811582932638 1.00 2.18528 2.37120 1.86391 1.77093
0.01 0.015825633999999998 6890.12033460884 3.9654793537919293 0.9915907876870156 0.0 -0.03 1.6275669736426852 1.00 2.16578 2.34633 1.85219 1.76195
0.01 0.015825633999999998 6942.08275900307 3.972140121098871 0.9990130131374301 0.0 -0.03 1.6314831543241206 1.00 2.14817 2.32341 1.84237 1.75491
0.01 0.015825633999999998 6994.553213540433 3.979343998682846 1.0058993343868268 0.0 -0.03 1.6353170348882942 1.00 2.13205 2.30205 1.83409 1.74948
0.01 0.015825633999999998 7047.509746060656 3.9870895234555026 1.0122462857807002 0.0 -0.03 1.6390758136536938 1.00 2.11731 2.28206 1.82717 1.74540
0.01 0.015825633999999998 7101.151393411464 3.9954037501168096 1.0180896777706936 0.0 -0.03 1.6428179765870579 1.00 2.10396 2.26350 1.82170 1.74283
0.01 0.015825633999999998 7155.78133987395 4.004351135875822 1.0234584202477206 0.0 -0.03 1.6466273551268902 1.00 2.09199 2.24632 1.81773 1.74185
0.01 0.015825633999999998 7211.509769102836 4.0140542133589 1.0282634787101281 0.0 -0.03 1.6505454762326508 1.00 2.08148 2.23055 1.81529 1.74243
0.01 0.015825633999999998 7268.72523981359 4.024742533740422 1.0323987662351417 0.0 -0.03 1.6547057957324793 1.00 2.07294 2.21674 1.81502 1.74530
0.01 0.015825633999999998 7327.301494565884 4.036719265729426 1.0355478236044466 0.0 -0.03 1.6591973259388144 1.00 2.06726 2.20583 1.81779 1.75137
0.01 0.015825633999999998 7386.595107427501 4.050337141220693 1.0372449529436132 0.0 -0.03 1.664188309358255 1.00 2.06530 2.19866 1.82426 1.76109
0.01 0.015825633999999998 7443.080328540986 4.0655708868938145 1.0366862708172484 0.0 -0.03 1.6696629868062263 1.00 2.06914 2.19765 1.83602 1.77592
0.01 0.015825633999999998 7491.193592846456 4.081382023650987 1.0335625775531763 0.0 -0.03 1.67533801920322 1.00 2.07927 2.20378 1.85280 1.79523
0.01 0.015825633999999998 7527.639948219334 4.096436669013336 1.0283688659518315 0.0 -0.03 1.6807680122598685 1.00 2.09414 2.21569 1.87256 1.81682
0.01 0.015825633999999998 7553.505308234756 4.1101688462561565 1.0219116206568344 0.0 -0.03 1.6857667720803136 1.00 2.11174 2.23125 1.89351 1.83899
0.01 0.015825634 7569.19953195247 4.122114596889767 1.0147409046066103 0.0 -0.03 1.6902081490258392 1.00 2.13069 2.24904 1.91438 1.86052
0.01 0.015825633999999998 7579.135570873522 4.132910228488535 1.0073062986268173 0.0 -0.03 1.6943182621485793 1.00 2.15005 2.26772 1.93485 1.88133
0.01 0.015825633999999998 7584.462876358583 4.142671131329885 0.999778321857624 0.0 -0.03 1.6981631402488353 1.00 2.16944 2.28681 1.95471 1.90129
0.01 0.015825633999999998 7587.419656281612 4.151493710831184 0.9926383101669745 0.0 -0.03 1.7021021657753599 1.00 2.18774 2.30502 1.97318 1.91974
0.01 0.015825633999999998 7588.460226072296 4.15944600017849 0.9859361941133422 0.0 -0.03 1.7061787362540735 1.00 2.20485 2.32218 1.99019 1.93665
0.01 0.015825634 7587.91022230169 4.166920965256421 0.979343172913098 0.0 -0.03 1.7102388077095059 1.00 2.22160 2.33910 2.00663 1.95290
0.01 0.015825634 7586.4233431444745 4.17416305096173 0.972763491694568 0.0 -0.03 1.7142786792840417 1.00 2.23826 2.35602 2.02286 1.96889
0.01 0.015825633999999998 7583.78597794065 4.180813179868071 0.9665662672990312 0.0 -0.03 1.7185364530365532 1.00 2.25391 2.37201 2.03793 1.98367
0.01 0.015825633999999998 7580.82686932382 4.187463312232876 0.9602960891695598 0.0 -0.03 1.722798204484072 1.00 2.26973 2.38820 2.05313 1.99855
0.01 0.015825633999999998 7578.227567494661 4.193681033101748 0.954690684023881 0.0 -0.03 1.7276647663274158 1.00 2.28388 2.40269 2.06673 2.01187
0.01 0.015825633999999998 7575.1418229357805 4.199880559875015 0.9490057366419713 0.0 -0.03 1.732587802029406 1.00 2.29822 2.41740 2.08044 2.02527
0.01 0.015825633999999998 7574.664054089426 4.205835840497552 0.9444723244759219 0.0 -0.03 1.7387570854409113 1.00 2.30976 2.42908 2.09173 2.03642
0.01 0.015825634 7574.815572976111 4.211613135183 0.9403955395448902 0.0 -0.03 1.7454675039624614 1.00 2.32018 2.43959 2.10200 2.04657
0.01 0.015825633999999998 7589.827953351817 4.217710958225603 0.9405684265289098 0.0 -0.03 1.756872936730994 1.00 2.32057 2.43879 2.10435 2.04965
0.01 0.015825633999999998 7711.730549058999 4.224701078187187 0.9693477534244497 0.0 -0.03 1.7894620900513971 1.00 2.25413 2.36223 2.05513 2.00725
0.01 0.015825634 7827.321013961261 4.227728518027835 0.9974181098145605 0.0 -0.03 1.811229085342685 1.00 2.18983 2.28850 2.00718 1.96566
0.01 0.015825633999999998 7918.720055409175 4.230906506303391 1.0178473977994873 0.0 -0.03 1.825878718669756 1.00 2.14390 2.23529 1.97407 1.93745
0.01 0.015825633999999998 8008.123225323249 4.234477693870415 1.0369686956909814 0.0 -0.03 1.8394617800141473 1.00 2.10202 2.18645 1.94462 1.91255
0.01 0.015825633999999998 8096.367676919079 4.238813585031439 1.0546217332292813 0.0 -0.03 1.8520294225546112 1.00 2.06404 2.14172 1.91876 1.89104
0.01 0.015825633999999998 8184.961326900408 4.243449425253272 1.0716890231199434 0.0 -0.03 1.863943196730363 1.00 2.02834 2.09948 1.89495 1.87137
0.01 0.015825633999999998 8275.1612756007 4.2487422412286735 1.0881146241357713 0.0 -0.03 1.875352706664478 1.00 1.99479 2.05944 1.87327 1.85377
0.01 0.015825634 8364.542959149976 4.254029339681797 1.1040194138592871 0.0 -0.03 1.8861226228318981 1.00 1.96321 2.02170 1.85308 1.83740
0.01 0.015825633999999998 8452.911921657396 4.259372506076557 1.1193266735472973 0.0 -0.03 1.8963177127098108 1.00 1.93368 1.98629 1.83446 1.82236
0.01 0.015825633999999998 8540.065888632367 4.264454476047475 1.1344776085135124 0.0 -0.03 1.9069524587162847 1.00 1.90504 1.95214 1.81613 1.80740
0.01 0.015825633999999998 8633.71831730956 4.27045742271093 1.15018698525479 0.0 -0.03 1.9193678913277077 1.00 1.87719 1.91892 1.79846 1.79297
0.01 0.015825633999999998 8727.446348706133 4.276678624344358 1.165400278077261 0.0 -0.03 1.931386210412383 1.00 1.85085 1.88738 1.78199 1.77963
0.01 0.015825634 8819.44243258001 4.282868285372959 1.1799265904976561 0.0 -0.03 1.942609791492107 1.00 1.82754 1.85951 1.76735 1.76770
0.01 0.015825633999999998 8917.516726669031 4.289850445701873 1.194904014282442 0.0 -0.03 1.9549473967653033 1.00 1.80389 1.83109 1.75280 1.75603
0.01 0.015825633999999998 9025.72549195455 4.29801378848572 1.2109068418801807 0.0 -0.03 1.9693725998243325 1.00 1.78113 1.80369 1.73892 1.74500
0.01 0.015825633999999998 9139.28899913261 4.307044319977583 1.2270631466422495 0.0 -0.03 1.9849301967912534 1.00 1.75896 1.77680 1.72581 1.73481
0.01 0.015825633999999998 9243.081525691856 4.315608923527947 1.2410694113727143 0.0 -0.03 1.9981880502958986 1.00 1.74212 1.75610 1.71641 1.72780
0.01 0.015825633999999998 9420.211988550864 4.3289940174998405 1.2673974984638372 0.0 -0.03 2.0298923219653213 1.00 1.70826 1.71606 1.69447 1.70961
0.01 0.015825633999999998 9658.34917849684 4.346380772613134 1.3034884548808903 0.0 -0.03 2.0775994960324686 1.00 1.66331 1.66377 1.66372 1.68300
0.01 0.015825633999999998 10113.451177428718 4.366984387049175 1.3867336595002315 0.0 -0.03 2.194619658137363 1.00 1.54525 1.53383 1.56836 1.59379
0.01 0.015825633999999998 11354.337626094464 4.3744486680396335 1.6494202763960075 0.0 -0.03 2.5733672438200297 1.00 1.13484 1.10048 1.20060 1.23651
0.01 0.015825633999999998 11654.87864480972 4.373433601914051 1.7122857942855099 0.0 -0.03 2.672787515219643 1.00 1.03570 0.99708 1.10916 1.14693
0.01 0.015825633999999998 12337.422010294827 4.369201950723022 1.8523011133560436 0.0 -0.03 2.9096618399776206 1.00 0.81499 0.76778 0.90381 0.94565
0.01 0.015825633999999998 12990.178378940385 4.36247869603197 1.9833510027275167 0.0 -0.03 3.1523827947858867 1.00 0.60838 0.55390 0.71016 0.75555
0.01 0.015825633999999998 13513.33811785671 4.356812307947862 2.0845750832977554 0.0 -0.03 3.3542849829550834 1.00 0.45076 0.39093 0.56218 0.61026
0.01 0.015825633999999998 13915.19432909799 4.351643226525905 2.1611108936963 0.0 -0.03 3.5157120288562362 1.00 0.33074 0.26697 0.44929 0.49936
0.01 0.015825633999999998 14283.449630192536 4.346716895770308 2.2298357025517896 0.0 -0.03 3.6681640435228213 1.00 0.22359 0.15637 0.34844 0.40021
0.01 0.015825633999999998 14621.588177392312 4.341975031955989 2.2918842888445456 0.0 -0.03 3.811442851760205 1.00 0.12701 0.05674 0.25749 0.31074
0.01 0.015825633999999998 15153.226316162958 4.334939549561191 2.3863536334201525 0.0 -0.03 4.041086709854806 1.00 -0.01935 -0.09426 0.11974 0.17526
0.01 0.015825634 15531.958585047221 4.328906758892345 2.4533397598701776 0.0 -0.03 4.212580821787136 1.00 -0.12399 -0.20207 0.02111 0.07819
0.01 0.015825633999999998 15840.710603427131 4.323989519672308 2.5069334261197582 0.0 -0.03 4.355579444260791 1.00 -0.20788 -0.28849 -0.05799 0.00034
0.01 0.015825633999999998 16422.212620398434 4.315846235850488 2.6038549207827 0.0 -0.03 4.625802723056933 1.00 -0.35807 -0.44327 -0.19936 -0.13868
0.01 0.015825633999999998 16759.835965537295 4.309710761855653 2.660782381503021 0.0 -0.03 4.793068160784036 1.00 -0.44836 -0.53615 -0.28464 -0.22262
0.01 0.015825633999999998 17099.837197720957 4.304301838206106 2.7160798396736245 0.0 -0.03 4.961671719641892 1.00 -0.53529 -0.62562 -0.36663 -0.30326
0.01 0.015825633999999998 17567.67534135287 4.296816184161488 2.790711130768686 0.0 -0.03 5.198341162922948 1.00 -0.65304 -0.74678 -0.47769 -0.41248
0.01 0.015825633999999998 18017.77197424037 4.289994728769855 2.8603716447824015 0.0 -0.03 5.429634932568271 1.00 -0.76281 -0.85974 -0.58119 -0.51424
0.01 0.015825633999999998 18383.404552938166 4.283391096378397 2.9173975987541145 0.0 -0.03 5.6271923260164805 1.00 -0.85449 -0.95393 -0.66786 -0.59952
0.01 0.015825633999999998 18814.271668443027 4.27622036764007 2.982505086023008 0.0 -0.03 5.861168340516164 1.00 -0.95872 -1.06106 -0.76633 -0.69636
0.01 0.015825633999999998 19140.46351486307 4.270607630496055 3.031244428960488 0.0 -0.03 6.042965969097847 1.00 -1.03730 -1.14179 -0.84064 -0.76945
0.01 0.015825633999999998 19532.162917494774 4.263560208023458 3.089260209775549 0.0 -0.03 6.26649589388319 1.00 -1.13175 -1.23874 -0.93007 -0.85741
0.01 0.015825633999999998 19889.314201635105 4.256867671219274 3.1417148507179236 0.0 -0.03 6.475989279397572 1.00 -1.21766 -1.32690 -1.01149 -0.93752
0.01 0.015825633999999998 20218.926919151672 4.249971593652752 3.190430937023174 0.0 -0.03 6.67685844610334 4.00 -1.27874 -1.39874 -1.06310 -1.06278
0.01 0.015825633999999998 20510.679610432126 4.243663570266446 3.2333004177943008 0.0 -0.03 6.858802801799955 4.00 -1.35690 -1.47817 -1.13869 -1.13520
0.01 0.015825633999999998 20908.188529876912 4.235554910293711 3.290406569501746 0.0 -0.03 7.110385492131676 4.00 -1.46079 -1.58378 -1.23914 -1.23140
0.01 0.015825634 21207.38114784632 4.229380496342465 3.3327934932898833 0.0 -0.03 7.301629544382925 4.00 -1.53861 -1.66286 -1.31442 -1.30349
0.01 0.015825633999999998 21491.82976215781 4.22287837460061 3.3734806591109123 0.0 -0.03 7.489665004483076 4.00 -1.61578 -1.74122 -1.38924 -1.37517
0.01 0.015825633999999998 21793.104493830193 4.216019870025997 3.4160793504606546 0.0 -0.03 7.691640540625274 4.00 -1.69662 -1.82330 -1.46762 -1.45028
0.01 0.015825634 22090.923480252197 4.209000465110863 3.4580684326726745 0.0 -0.03 7.896017071359708 4.00 -1.77658 -1.90447 -1.54519 -1.52466
0.02 0.015825633999999998 3522.607292376523 4.441271456383337 -1.3756208975463304 0.0 -0.03 0.306633282549716 0.00 8.96912 10.16740 7.88720 7.42170
0.02 0.015825633999999998 3532.897698344243 4.441434488311497 -1.360380818118564 0.0 -0.03 0.3149059747824931 0.00 8.92278 10.11248 7.84447 7.37981
0.02 0.015825634 3542.8075212824087 4.441832147388065 -1.345909247207933 0.0 -0.03 0.32291250080615364 0.00 8.87865 10.06009 7.80381 7.33997
